Date,Hillside OAT [F],Main Meter [kW],Boiler Gas [kBtu/hr]
6/8/2012 17:00,80.139069,195.9977418,156.1
6/8/2012 18:00,73.56174701,128.5558728,119.31
6/8/2012 19:00,63.42358329,108.7770639,61.56
6/8/2012 20:00,58.83610833,102.9402542,44.16
6/8/2012 21:00,55.57519589,102.9393955,103.05
6/8/2012 22:00,53.77975011,100.6879884,184.49
6/8/2012 23:00,52.99054254,101.5299245,213.72
6/9/2012 0:00,51.221357,101.6520003,201.3
6/9/2012 1:00,49.747272,101.4377078,235.61
6/9/2012 2:00,49.51910633,103.9062494,233.25
6/9/2012 3:00,49.841936,104.4867859,226.79
6/9/2012 4:00,49.81346479,106.6289394,231.39
6/9/2012 5:00,49.31803336,108.0281337,229.59
6/9/2012 6:00,48.70430156,109.7628835,233.65
6/9/2012 7:00,49.53459322,111.4500471,234.77
6/9/2012 8:00,55.11000428,111.000155,234.16
6/9/2012 9:00,58.02341611,111.9824708,209.96
6/9/2012 10:00,61.90881379,110.008257,181.61
6/9/2012 11:00,68.71354202,110.0660871,143.74
6/9/2012 12:00,84.10993591,110.501276,117.11
6/9/2012 13:00,87.50312159,109.3001455,98.84
6/9/2012 14:00,87.16532901,108.4470562,68.88
6/9/2012 15:00,87.84187133,107.7731989,55.05
6/9/2012 16:00,89.74721415,104.3815706,38.87
6/9/2012 17:00,89.72955687,103.195689,18.32
6/9/2012 18:00,84.21166225,101.0514423,19.39
6/9/2012 19:00,73.22097333,100.863846,42.8
6/9/2012 20:00,67.33767648,103.161969,60.21
6/9/2012 21:00,64.81323517,103.1053558,76.14
6/9/2012 22:00,63.73551754,106.0826352,86.21
6/9/2012 23:00,63.04413695,105.9787732,105.92
6/10/2012 0:00,62.13949198,106.2755495,111.21
6/10/2012 1:00,61.33438095,106.8289682,111.31
6/10/2012 2:00,61.77572247,109.9970668,103.93
6/10/2012 3:00,62.17538224,109.6579858,118.87
6/10/2012 4:00,61.87782678,111.6346054,174.45
6/10/2012 5:00,61.57743667,114.5800256,226.34
6/10/2012 6:00,60.37272,113.7562121,216.63
6/10/2012 7:00,61.073879,114.7056462,155.58
6/10/2012 8:00,66.74925921,112.7993967,147.11
6/10/2012 9:00,69.44436412,113.9831359,81.03
6/10/2012 10:00,73.31608742,113.1021023,56.15
6/10/2012 11:00,79.11117644,109.3711708,51.26
6/10/2012 12:00,93.63182941,108.2652571,43.65
6/10/2012 13:00,96.47774632,107.8227781,34.88
6/10/2012 14:00,96.98161811,108.6962804,38.69
6/10/2012 15:00,98.62872724,107.5723465,31.46
6/10/2012 16:00,97.70983106,106.5408962,26.98
6/10/2012 17:00,95.85712113,103.0654373,35.68
6/10/2012 18:00,89.6445352,100.7139975,49.43
6/10/2012 19:00,77.85474944,99.67723326,37.79
6/10/2012 20:00,74.02219874,101.5416269,45.28
6/10/2012 21:00,71.9454695,104.1033588,63.48
6/10/2012 22:00,71.28704391,103.2349284,58.41
6/10/2012 23:00,71.83523845,102.5691237,61.51
6/11/2012 0:00,71.37054758,106.7440467,41.59
6/11/2012 1:00,69.68463042,108.650756,24.13
6/11/2012 2:00,68.82425292,109.8730013,0
6/11/2012 3:00,68.08549178,110.4345235,3.72
6/11/2012 4:00,67.76392457,132.6855986,148.28
6/11/2012 5:00,66.99611015,140.4357416,297.21
6/11/2012 6:00,66.84154279,148.8650102,387.5
6/11/2012 7:00,67.03095709,162.7306479,365.03
6/11/2012 8:00,71.60697322,186.4316023,258.97
6/11/2012 9:00,71.89659944,209.5500184,179.75
6/11/2012 10:00,73.7049642,219.5160046,128.63
6/11/2012 11:00,79.47244784,223.6238983,159.77
6/11/2012 12:00,93.21232505,224.6765296,192.09
6/11/2012 13:00,95.85508961,229.2398395,216.18
6/11/2012 14:00,95.20809461,230.5932824,228.09
6/11/2012 15:00,96.08491618,230.6769739,206.94
6/11/2012 16:00,93.36555348,219.4800942,183.97
6/11/2012 17:00,92.8797675,199.6680501,156.56
6/11/2012 18:00,82.97869215,136.2728987,121.15
6/11/2012 19:00,68.89853009,115.0357081,84.06
6/11/2012 20:00,64.46843436,107.7619233,40.57
6/11/2012 21:00,60.91882739,107.6661802,8.29
6/11/2012 22:00,58.75923296,106.9928903,5.78
6/11/2012 23:00,57.85067306,106.1730065,13.23
6/12/2012 0:00,55.83930965,109.0784619,5.47
6/12/2012 1:00,55.27386455,111.1894896,33.37
6/12/2012 2:00,55.22371311,116.9013582,70.07
6/12/2012 3:00,55.41164871,115.3704662,132.57
6/12/2012 4:00,55.08230424,138.8720604,214.33
6/12/2012 5:00,54.7120017,143.2008804,299.63
6/12/2012 6:00,55.60120402,152.8442558,274.37
6/12/2012 7:00,56.700731,167.8344854,255.02
6/12/2012 8:00,61.51796789,190.9818534,282.78
6/12/2012 9:00,63.60531811,208.9778526,225.31
6/12/2012 10:00,67.79709767,222.6253465,170.87
6/12/2012 11:00,74.36214648,226.8307863,200.37
6/12/2012 12:00,88.14872846,225.9842969,225.82
6/12/2012 13:00,91.62038041,231.3842227,255.53
6/12/2012 14:00,94.34739785,234.3020304,257.42
6/12/2012 15:00,95.75685624,232.8355874,255.11
6/12/2012 16:00,95.67349078,225.4993548,229.2
6/12/2012 17:00,93.23455706,207.5180316,188.11
6/12/2012 18:00,83.31759184,137.9704036,102.62
6/12/2012 19:00,70.75718966,115.888086,50.26
6/12/2012 20:00,64.86582854,108.1451783,16.29
6/12/2012 21:00,61.80240751,107.1891185,16.51
6/12/2012 22:00,59.86067523,103.9937784,26.1
6/12/2012 23:00,57.70914279,105.1932498,29.52
6/13/2012 0:00,55.438536,106.6082294,37.59
6/13/2012 1:00,53.76658158,110.0713325,44.83
6/13/2012 2:00,52.059884,112.3195723,62.94
6/13/2012 3:00,50.97402358,113.1210714,129.09
6/13/2012 4:00,50.35221107,138.6242674,287.85
6/13/2012 5:00,50.28287944,145.5005195,536.22
6/13/2012 6:00,50.84767794,153.2620946,713.1
6/13/2012 7:00,52.04467379,166.5575841,684.61
6/13/2012 8:00,54.78315481,189.0161721,644.77
6/13/2012 9:00,57.69518025,207.7538937,567.39
6/13/2012 10:00,61.3336335,217.764781,416.14
6/13/2012 11:00,67.09762603,223.226695,297.11
6/13/2012 12:00,82.42539632,225.9832437,238.32
6/13/2012 13:00,83.54480161,226.7085564,169.22
6/13/2012 14:00,83.36047573,229.2514322,109.08
6/13/2012 15:00,84.69201433,229.8478286,85.1
6/13/2012 16:00,85.93858543,221.2402183,62.62
6/13/2012 17:00,84.48048233,198.6252621,39.35
6/13/2012 18:00,77.69220672,135.2092804,37.5
6/13/2012 19:00,65.26461775,115.4981326,37.77
6/13/2012 20:00,60.17000039,107.1755442,40.55
6/13/2012 21:00,56.87750797,107.1296798,54.5
6/13/2012 22:00,54.05116243,105.1125534,72.09
6/13/2012 23:00,53.124105,105.1831228,63.41
6/14/2012 0:00,52.17399167,107.9732097,80.79
6/14/2012 1:00,51.48545392,110.1933777,132.54
6/14/2012 2:00,51.4584385,113.5665161,183.16
6/14/2012 3:00,52.31041835,114.4946774,239.77
6/14/2012 4:00,52.44338333,138.7456399,456
6/14/2012 5:00,52.54824628,142.7652356,698.64
6/14/2012 6:00,51.38585614,152.5935511,850.9
6/14/2012 7:00,52.0332796,170.5290951,834.3
6/14/2012 8:00,56.49346733,191.7245703,729.52
6/14/2012 9:00,58.49963589,210.3338712,578.82
6/14/2012 10:00,61.796431,217.5787826,413.28
6/14/2012 11:00,67.66033605,221.8769533,351.23
6/14/2012 12:00,83.20544523,221.8109988,291.92
6/14/2012 13:00,86.36205097,223.1432178,201.4
6/14/2012 14:00,87.28175029,225.4646859,128.53
6/14/2012 15:00,87.79909126,226.8127012,83.82
6/14/2012 16:00,86.69554913,215.8529966,61.98
6/14/2012 17:00,84.73573006,196.6442057,37.47
6/14/2012 18:00,78.852739,127.8217919,22.79
6/14/2012 19:00,66.37738678,111.7798374,20.29
6/14/2012 20:00,61.98138683,104.4983122,31.55
6/14/2012 21:00,59.00634976,106.2850328,49.98
6/14/2012 22:00,57.57761154,102.8011879,54.36
6/14/2012 23:00,56.48499209,101.0322572,44.77
6/15/2012 0:00,54.67018602,103.3140396,60.01
6/15/2012 1:00,52.485557,108.7295925,92.82
6/15/2012 2:00,51.68978664,109.9796242,124.93
6/15/2012 3:00,51.12740317,111.1341962,175.74
6/15/2012 4:00,51.13501224,135.5954609,367.53
6/15/2012 5:00,51.79822597,143.2032116,696.14
6/15/2012 6:00,52.24855461,150.1083125,969.26
6/15/2012 7:00,53.02904896,162.1618707,984.56
6/15/2012 8:00,57.75650747,183.542424,720.64
6/15/2012 9:00,59.96426851,200.6797082,449.94
6/15/2012 10:00,63.548237,210.6270592,367.78
6/15/2012 11:00,69.10696813,213.6503519,294.08
6/15/2012 12:00,83.17535289,211.0635127,221.06
6/15/2012 13:00,89.54814086,218.9501144,142.95
6/15/2012 14:00,90.43437005,228.8986435,89.69
6/15/2012 15:00,92.29368056,227.7581941,68.67
6/15/2012 16:00,93.35641056,214.9914871,64.88
6/15/2012 17:00,91.7785428,197.1090827,62.79
6/15/2012 18:00,81.75195244,129.1092571,43.57
6/15/2012 19:00,69.59803918,109.2856265,25.92
6/15/2012 20:00,63.31923127,102.8700374,13.64
6/15/2012 21:00,59.9068754,103.2891581,14.11
6/15/2012 22:00,62.46154022,100.9947644,10.54
6/15/2012 23:00,60.78614709,101.175767,9.64
6/16/2012 0:00,63.63181484,102.2010538,45.3
6/16/2012 1:00,62.17411289,102.9066615,21.37
6/16/2012 2:00,58.00444439,105.4496845,4.73
6/16/2012 3:00,61.25403755,104.7976229,7.24
6/16/2012 4:00,63.97629736,106.9882551,14.48
6/16/2012 5:00,63.96782389,108.7810821,35.76
6/16/2012 6:00,64.03797167,110.2076579,70.85
6/16/2012 7:00,64.29573111,111.740579,53.35
6/16/2012 8:00,68.36690844,110.6256717,64.37
6/16/2012 9:00,69.65435267,111.2511439,50.58
6/16/2012 10:00,74.33815733,110.0021608,48.7
6/16/2012 11:00,82.86900833,110.769049,50.97
6/16/2012 12:00,98.78756179,110.8889493,56.78
6/16/2012 13:00,99.00320997,110.8866051,28.66
6/16/2012 14:00,98.67045261,109.558356,10.23
6/16/2012 15:00,97.98397931,107.3313807,8.57
6/16/2012 16:00,98.37615099,105.0813294,14.77
6/16/2012 17:00,94.01180933,103.610517,15.56
6/16/2012 18:00,92.30515057,101.176459,25.12
6/16/2012 19:00,89.91922939,100.8089886,52.21
6/16/2012 20:00,86.251003,102.7919074,40
6/16/2012 21:00,84.05122796,103.1786738,33.26
6/16/2012 22:00,83.30218029,105.2083685,13.66
6/16/2012 23:00,82.77248014,106.368801,4.53
6/17/2012 0:00,75.80220776,107.6336056,0.1
6/17/2012 1:00,66.54084662,107.6092651,3.12
6/17/2012 2:00,59.74352583,109.982227,5.92
6/17/2012 3:00,56.99635587,108.8856147,7.64
6/17/2012 4:00,56.58175262,111.0172635,7.84
6/17/2012 5:00,56.26718034,114.1098588,25.19
6/17/2012 6:00,55.89438431,113.2200149,45.88
6/17/2012 7:00,56.06162205,114.0832399,87.05
6/17/2012 8:00,59.40046367,112.3377613,129.57
6/17/2012 9:00,59.39563946,113.2904798,102.08
6/17/2012 10:00,59.74841489,112.995997,45.66
6/17/2012 11:00,64.07687153,109.8977142,10.06
6/17/2012 12:00,74.93929369,108.8176234,5.89
6/17/2012 13:00,75.84364758,107.5606118,9.21
6/17/2012 14:00,78.35083196,108.507239,23.29
6/17/2012 15:00,78.91361588,107.1166287,28.26
6/17/2012 16:00,70.19026365,106.7060144,41.25
6/17/2012 17:00,60.97402435,103.2521806,59.64
6/17/2012 18:00,58.10688733,100.6586776,45.73
6/17/2012 19:00,56.65154753,99.61476572,57.12
6/17/2012 20:00,55.05742576,101.9912372,99.22
6/17/2012 21:00,54.63127096,103.9463207,127.18
6/17/2012 22:00,53.92171566,103.2709894,165.58
6/17/2012 23:00,53.39404517,101.9401064,185.64
6/18/2012 0:00,53.6138465,106.1919295,91.49
6/18/2012 1:00,53.52771041,108.3915876,76.72
6/18/2012 2:00,53.70321667,109.8395436,83.04
6/18/2012 3:00,53.17454577,109.9576587,69.94
6/18/2012 4:00,53.15014386,132.4057276,230.8
6/18/2012 5:00,52.66189258,140.5688885,373.16
6/18/2012 6:00,52.27366236,149.0352103,479.47
6/18/2012 7:00,52.21341342,163.0286708,500.25
6/18/2012 8:00,52.66152772,186.7560112,462.11
6/18/2012 9:00,55.76719086,209.6307178,423.41
6/18/2012 10:00,58.32401908,219.5930181,368.23
6/18/2012 11:00,62.79708254,223.5678906,278.72
6/18/2012 12:00,71.47188662,224.763689,236.32
6/18/2012 13:00,75.03697572,229.5657656,193.32
6/18/2012 14:00,75.76244868,232.1324594,179.02
6/18/2012 15:00,77.52647249,231.9390473,162.21
6/18/2012 16:00,77.78972387,220.4638607,140.59
6/18/2012 17:00,74.17013072,200.6198137,130.44
6/18/2012 18:00,68.47872444,136.7581087,98.98
6/18/2012 19:00,58.92098764,115.0782777,87.66
6/18/2012 20:00,54.62627279,107.8424014,106.94
6/18/2012 21:00,52.55707611,107.9269305,123.33
6/18/2012 22:00,51.40255583,107.0251157,159.31
6/18/2012 23:00,50.841934,105.7550993,200.68
6/19/2012 0:00,50.58465051,109.2098658,353.63
6/19/2012 1:00,50.37290833,110.9648171,471.33
6/19/2012 2:00,50.2385,116.8544629,480.14
6/19/2012 3:00,50.17656855,115.4399819,529.99
6/19/2012 4:00,50.43342864,138.719193,602.87
6/19/2012 5:00,49.50134847,143.0693559,697.08
6/19/2012 6:00,49.48573197,152.7493044,758.05
6/19/2012 7:00,51.47266295,167.8849906,753.95
6/19/2012 8:00,56.85906549,190.9487185,700.42
6/19/2012 9:00,59.05901609,208.9370163,619.01
6/19/2012 10:00,60.41064722,222.2283328,553.21
6/19/2012 11:00,65.14985181,226.8124556,421.84
6/19/2012 12:00,78.07956637,225.9443402,342.09
6/19/2012 13:00,80.55606178,232.6491644,305.94
6/19/2012 14:00,83.13437882,235.1630453,281.89
6/19/2012 15:00,86.58849789,234.9135005,248.94
6/19/2012 16:00,85.29904151,225.2983018,256
6/19/2012 17:00,81.74563533,207.418845,214.28
6/19/2012 18:00,75.57371698,138.7469896,125.25
6/19/2012 19:00,64.2606769,115.7116632,86.82
6/19/2012 20:00,59.78143523,107.6616324,57.38
6/19/2012 21:00,57.92215548,107.2022828,42.96
6/19/2012 22:00,58.49614157,103.3768275,48.62
6/19/2012 23:00,60.06533885,104.8320603,53.13
6/20/2012 0:00,61.09720006,107.1933146,108.13
6/20/2012 1:00,61.630269,110.089668,183.34
6/20/2012 2:00,61.98735787,111.8503694,196.16
6/20/2012 3:00,62.10871867,113.4188737,241
6/20/2012 4:00,60.77397433,138.9941032,379.14
6/20/2012 5:00,60.1336726,145.4655582,610.83
6/20/2012 6:00,59.08596389,153.3641712,726.7
6/20/2012 7:00,61.16825528,167.5632462,618.94
6/20/2012 8:00,66.97485577,189.085902,535.56
6/20/2012 9:00,67.74187555,207.5528515,433.33
6/20/2012 10:00,70.88282178,217.5543788,306.26
6/20/2012 11:00,77.41742765,222.9075042,244.34
6/20/2012 12:00,91.49102728,225.9658585,195.01
6/20/2012 13:00,90.40385944,227.6556842,142.67
6/20/2012 14:00,89.78768172,229.4557321,98.79
6/20/2012 15:00,91.39173568,230.7712839,95.18
6/20/2012 16:00,91.17777488,220.9020624,62.02
6/20/2012 17:00,88.47328371,198.653431,55.12
6/20/2012 18:00,82.20057733,135.3580426,28.29
6/20/2012 19:00,67.73661958,115.6259811,15.93
6/20/2012 20:00,61.69700675,107.7574263,27.78
6/20/2012 21:00,57.97267818,106.9680798,38.81
6/20/2012 22:00,55.76112651,105.3947843,53.24
6/20/2012 23:00,54.27336151,105.1179769,55.92
6/21/2012 0:00,56.03219845,108.6426227,65.14
6/21/2012 1:00,56.167387,109.7318492,151.12
6/21/2012 2:00,52.61390945,113.2751953,173.43
6/21/2012 3:00,52.39244058,114.1608142,199.99
6/21/2012 4:00,51.95572369,138.3116429,322.39
6/21/2012 5:00,51.29491339,142.7077792,594.88
6/21/2012 6:00,50.67370274,152.6310536,758.43
6/21/2012 7:00,50.28127784,170.6004269,739.79
6/21/2012 8:00,50.88083701,191.7623635,730.37
6/21/2012 9:00,52.27339912,210.4002635,673.04
6/21/2012 10:00,53.80771409,219.8744671,521.63
6/21/2012 11:00,54.97165093,222.1569657,413.17
6/21/2012 12:00,56.32251598,224.1703533,369.07
6/21/2012 13:00,57.26862483,225.1362054,301.88
6/21/2012 14:00,57.38765341,224.6869802,248.43
6/21/2012 15:00,56.4805612,227.4572885,216.93
6/21/2012 16:00,56.55683045,218.3881348,196.96
6/21/2012 17:00,55.98313776,198.3834911,176.49
6/21/2012 18:00,55.06232177,127.8797431,147.18
6/21/2012 19:00,54.03232674,111.4810024,116.76
6/21/2012 20:00,53.15445597,104.2708314,137.63
6/21/2012 21:00,52.47942364,106.3674998,141.69
6/21/2012 22:00,52.06439289,103.3627666,151.72
6/21/2012 23:00,51.64738806,101.2386976,195.06
6/22/2012 0:00,51.34209348,103.7032854,260.26
6/22/2012 1:00,50.94068317,108.1310864,338.84
6/22/2012 2:00,50.82764408,110.2805644,338.83
6/22/2012 3:00,50.535621,110.6399756,413.37
6/22/2012 4:00,50.25642609,134.8200377,602.45
6/22/2012 5:00,50.12216361,142.9687519,857.42
6/22/2012 6:00,50.80419453,149.953232,1002.85
6/22/2012 7:00,52.38854443,162.1805312,989.68
6/22/2012 8:00,54.04618811,185.1008697,884.46
6/22/2012 9:00,55.36395475,200.9410297,753.42
6/22/2012 10:00,56.43178786,210.7343919,643.28
6/22/2012 11:00,56.48180758,213.5064011,522.95
6/22/2012 12:00,57.15707631,211.320491,444.21
6/22/2012 13:00,58.00652967,219.7468228,360.09
6/22/2012 14:00,63.31676997,228.9256079,324.71
6/22/2012 15:00,70.33581122,228.4260032,269.89
6/22/2012 16:00,75.31778819,216.9850776,205.68
6/22/2012 17:00,72.89697717,197.2697072,152.18
6/22/2012 18:00,61.74909425,129.2602747,100.48
6/22/2012 19:00,57.29431592,109.5941906,85.84
6/22/2012 20:00,55.72184167,103.3313716,94.87
6/22/2012 21:00,55.00646953,103.1538532,169.57
6/22/2012 22:00,54.30564583,100.8197227,221.14
6/22/2012 23:00,53.83828901,100.8402119,236.27
6/23/2012 0:00,53.82717272,101.7692313,229.84
6/23/2012 1:00,53.05354855,102.6357081,252.6
6/23/2012 2:00,52.36887587,105.4647127,252.27
6/23/2012 3:00,52.25612504,104.7895362,247.81
6/23/2012 4:00,50.64441731,106.9398532,276.14
6/23/2012 5:00,48.63452427,108.8202933,310.04
6/23/2012 6:00,49.1780147,109.7042208,311.15
6/23/2012 7:00,49.14600867,111.1856112,307.14
6/23/2012 8:00,51.90649839,109.8205701,268.79
6/23/2012 9:00,54.48551642,110.4424359,233.74
6/23/2012 10:00,57.22249728,109.7323176,193.12
6/23/2012 11:00,62.00720616,110.5585963,154.43
6/23/2012 12:00,73.02757518,110.7627447,125.31
6/23/2012 13:00,75.86349192,111.1266381,106.71
6/23/2012 14:00,77.08621725,109.5151173,95.22
6/23/2012 15:00,77.81405842,107.3089577,90.82
6/23/2012 16:00,77.75160974,105.4022019,89.94
6/23/2012 17:00,73.72487635,103.6720156,94.74
6/23/2012 18:00,68.17073937,101.1610046,107
6/23/2012 19:00,59.14644988,100.8993207,115.26
6/23/2012 20:00,55.88554336,102.6406355,137.2
6/23/2012 21:00,54.41218351,103.103093,167.84
6/23/2012 22:00,53.14743574,105.3952735,203.16
6/23/2012 23:00,52.25766533,106.7999154,246.61
6/24/2012 0:00,52.07864342,107.4114812,252.13
6/24/2012 1:00,50.98450367,107.0483587,252.98
6/24/2012 2:00,49.66704611,109.429378,232.9
6/24/2012 3:00,49.22088446,108.0806546,241.15
6/24/2012 4:00,49.15334851,110.427405,251.37
6/24/2012 5:00,49.37615108,113.7545366,259.18
6/24/2012 6:00,48.9087726,112.954249,282.55
6/24/2012 7:00,49.40439167,113.2555279,287.42
6/24/2012 8:00,54.729525,112.3020544,274.65
6/24/2012 9:00,56.03069878,112.8742101,233.4
6/24/2012 10:00,57.76698145,113.070829,211.6
6/24/2012 11:00,62.34305433,109.6160919,172.94
6/24/2012 12:00,74.31190578,108.7291041,103.57
6/24/2012 13:00,76.06756664,107.4215942,75.51
6/24/2012 14:00,77.23808844,108.5425067,48.96
6/24/2012 15:00,78.87436322,106.8646004,34.24
6/24/2012 16:00,78.26881581,106.7640681,25.11
6/24/2012 17:00,75.44614583,102.9939841,51.02
6/24/2012 18:00,68.62042917,100.4144302,64.49
6/24/2012 19:00,59.61679564,99.81543275,61.9
6/24/2012 20:00,56.53208713,101.4038273,56.85
6/24/2012 21:00,54.93801844,103.5130945,49.12
6/24/2012 22:00,53.17243011,103.0655739,68.41
6/24/2012 23:00,51.82739458,101.3315129,116.07
6/25/2012 0:00,51.39881988,106.2403682,295.73
6/25/2012 1:00,50.75173074,107.9543458,316.08
6/25/2012 2:00,50.29513228,109.7071964,356.42
6/25/2012 3:00,49.94719232,109.8117141,464.66
6/25/2012 4:00,50.39586574,132.5308247,652.43
6/25/2012 5:00,51.60178006,140.6036767,902.96
6/25/2012 6:00,52.9289777,149.3879378,1026.06
6/25/2012 7:00,54.2777127,163.4084253,1078.89
6/25/2012 8:00,55.76031635,186.9449058,1058.54
6/25/2012 9:00,57.67483922,209.8086823,955.71
6/25/2012 10:00,59.69747361,220.1308871,778.8
6/25/2012 11:00,64.59738275,225.4195905,624.56
6/25/2012 12:00,75.74819183,225.2745738,465.67
6/25/2012 13:00,77.47131341,229.78905,396.68
6/25/2012 14:00,76.92262733,232.9804489,364.2
6/25/2012 15:00,76.96565893,232.8025667,280.93
6/25/2012 16:00,74.72694258,221.9409053,213.54
6/25/2012 17:00,72.44425794,202.3271799,178.88
6/25/2012 18:00,67.89236139,136.0815346,130.23
6/25/2012 19:00,61.02082147,115.5398395,83.51
6/25/2012 20:00,58.14423696,108.1119872,64.44
6/25/2012 21:00,57.10705867,108.1704175,60.67
6/25/2012 22:00,55.88016389,107.2158253,79.7
6/25/2012 23:00,54.826153,105.9750069,155.82
6/26/2012 0:00,53.58931792,109.2558368,232.94
6/26/2012 1:00,52.05619486,111.3005119,286.21
6/26/2012 2:00,50.91067557,116.8403456,341.37
6/26/2012 3:00,50.368675,115.326337,395.49
6/26/2012 4:00,50.09963249,138.2681102,573.68
6/26/2012 5:00,49.38628644,143.1945003,832.43
6/26/2012 6:00,49.48218054,153.1521131,995.42
6/26/2012 7:00,50.39737845,167.9815601,999.53
6/26/2012 8:00,55.35579744,190.270375,960.59
6/26/2012 9:00,57.41980525,209.1187172,856.08
6/26/2012 10:00,60.17530825,222.7085902,727.01
6/26/2012 11:00,66.01479308,227.4787796,572.84
6/26/2012 12:00,79.95919475,226.3686217,487.93
6/26/2012 13:00,83.09636016,233.0002054,430.77
6/26/2012 14:00,84.17381399,235.2089303,268.14
6/26/2012 15:00,85.04556554,234.9220736,192.52
6/26/2012 16:00,85.18816158,226.3756405,163.81
6/26/2012 17:00,85.81891208,208.8522496,144.62
6/26/2012 18:00,81.59297524,136.9975389,112.84
6/26/2012 19:00,70.64447275,115.8349795,73.04
6/26/2012 20:00,65.59047816,107.4016546,35.61
6/26/2012 21:00,61.38708279,107.2638961,22.12
6/26/2012 22:00,59.30955653,103.5233283,80.4
6/26/2012 23:00,58.41777754,104.7181059,241.85
6/27/2012 0:00,57.72879745,107.3658066,306.37
6/27/2012 1:00,56.64331996,110.9439306,349.91
6/27/2012 2:00,55.57011716,113.5783718,394.14
6/27/2012 3:00,54.89880525,114.4204236,446.38
6/27/2012 4:00,54.30623072,139.2754571,581.71
6/27/2012 5:00,53.75997336,145.397966,804.89
6/27/2012 6:00,54.19165204,153.7243805,925.17
